idGeografia,idEstudiante,idTiempo,Huella_Hidrica,Total_Prompts,Duracion_Total_Sesiones,Numero_Sesiones
4,15,20250124,2.5,5,11.97,1
4,15,20250126,1.5,3,8.1,1
4,15,20250214,3.0,6,19.32,1
4,15,20250217,0.5,1,8.27,1
4,15,20250306,6.0,12,28.8,1
4,15,20250312,0.5,1,4.4,1
4,15,20250316,1.5,3,14.61,1
4,15,20250421,1.5,3,12.52,1
4,15,20250428,1.0,2,7.97,1
4,15,20250507,3.0,6,19.23,1
4,15,20250513,3.5,7,34.19,1
4,15,20250515,1.0,2,7.18,1
4,15,20250602,7.5,15,38.77,2
4,15,20250614,8.0,16,38.74,1
4,15,20250617,7.0,14,40.56,1
4,15,20250619,1.0,2,9.73,2
4,16,20240624,1.5,3,14.58,1
4,16,20240724,2.0,4,15.74,1
4,16,20240725,2.0,4,16.0,1
4,16,20240801,2.5,5,13.62,1
4,16,20240813,3.5,7,32.61,1
4,16,20240815,4.0,8,26.65,1
4,16,20240824,1.0,2,9.81,1
4,16,20240828,2.0,4,17.34,1
4,16,20240909,5.5,11,22.74,1
4,16,20240922,0.5,1,5.62,1
4,16,20250101,1.0,2,9.65,1
4,16,20250105,0.5,1,8.44,1
4,16,20250115,1.5,3,14.35,1
4,16,20250123,1.5,3,12.5,1
4,16,20250131,1.5,3,7.63,1
4,16,20250214,9.0,18,79.4,1
4,16,20250217,2.0,4,24.63,1
4,16,20250224,0.5,1,7.69,1
4,16,20250311,10.5,21,73.03,1
4,16,20250316,1.0,2,7.29,1
4,16,20250320,0.5,1,2.72,1
4,16,20250409,3.0,6,22.68,1
4,16,20250411,0.5,1,0.89,1
4,16,20250503,0.5,1,9.24,1
4,16,20250619,2.0,4,12.52,1
4,17,20240629,6.5,13,32.51,1
4,17,20240630,3.0,6,17.72,1
4,17,20240701,8.5,17,51.82,1
4,17,20240712,3.0,6,31.78,1
4,17,20240724,1.5,3,15.87,1
4,17,20240827,12.0,24,50.44,1
4,17,20240830,1.5,3,7.72,1
4,17,20240907,1.5,3,13.53,1
4,17,20240910,2.5,5,20.46,1
4,17,20240917,1.5,3,9.87,1
4,17,20240924,2.5,5,25.09,1
4,17,20241009,3.0,6,24.13,1
4,17,20241015,2.0,4,16.76,1
4,17,20241017,0.5,1,3.55,1
4,17,20241030,1.0,2,10.18,1
4,17,20241101,1.5,3,12.29,1
4,17,20241108,1.5,3,14.02,1
4,17,20241110,4.5,9,21.98,1
4,17,20241117,2.0,4,12.84,1
4,17,20241206,3.5,7,14.76,1
4,17,20241212,1.5,3,18.26,1
4,17,20241214,1.0,2,7.16,1
4,17,20250121,8.0,16,63.8,2
4,17,20250124,3.0,6,19.89,1
4,17,20250202,5.5,11,32.53,1
4,17,20250213,2.5,5,24.8,1
4,17,20250216,1.5,3,10.72,1
4,17,20250220,2.5,5,16.88,1
4,17,20250221,1.5,3,12.44,1
4,17,20250305,7.5,15,36.38,1
4,17,20250309,0.5,1,4.15,1
4,17,20250310,1.5,3,11.73,1
4,17,20250331,2.0,4,22.67,1
4,17,20250503,5.0,10,22.18,1
4,17,20250507,2.0,4,17.94,1
4,17,20250510,3.0,6,25.99,1
4,17,20250522,1.0,2,7.47,1
4,17,20250523,1.0,2,10.46,1
4,17,20250612,1.0,2,12.12,1
4,17,20250614,2.0,4,13.07,1
4,18,20240624,2.0,4,11.15,1
4,18,20240628,1.0,2,8.87,1
4,18,20240707,1.0,2,6.28,1
4,18,20240708,4.0,8,23.5,1
4,18,20240710,4.5,9,45.83,2
4,18,20240711,2.5,5,23.58,1
4,18,20240714,0.5,1,3.44,1
4,18,20240724,0.5,1,8.13,1
4,18,20240801,3.0,6,27.31,1
4,18,20240812,3.0,6,13.34,1
4,18,20240815,3.0,6,13.9,1
4,18,20240817,0.5,1,4.19,1
4,18,20240825,4.0,8,39.53,1
4,18,20240829,1.0,2,6.54,1
4,18,20240904,1.0,2,5.13,1
4,18,20240908,1.5,3,14.95,1
4,18,20240910,8.5,17,50.16,1
4,18,20240918,4.0,8,31.27,1
4,18,20241009,3.5,7,19.92,1
4,18,20241020,1.5,3,12.67,1
4,18,20241031,3.0,6,27.59,1
4,18,20241101,2.0,4,21.64,1
4,18,20241110,0.5,1,6.13,1
4,18,20241126,3.5,7,17.23,1
4,18,20241128,5.5,11,35.92,1
4,18,20241203,3.5,7,22.87,1
4,18,20241205,12.5,25,54.58,1
4,18,20241212,0.5,1,2.08,1
4,18,20241216,1.0,2,6.25,1
4,18,20241226,2.0,4,16.62,1
4,18,20250108,1.5,3,18.81,1
4,18,20250111,1.0,2,6.22,1
4,18,20250124,4.5,9,35.74,1
4,18,20250127,1.0,2,9.0,1
4,18,20250204,3.0,6,30.14,1
4,18,20250212,2.0,4,11.24,1
4,18,20250213,2.0,4,10.76,1
4,18,20250218,1.5,3,18.26,1
4,18,20250326,1.5,3,10.19,1
4,18,20250403,10.5,21,48.66,2
4,18,20250408,2.0,4,10.17,1
4,18,20250417,1.0,2,5.19,1
4,18,20250501,4.0,8,25.52,1
4,18,20250509,8.0,16,35.84,1
4,18,20250513,2.0,4,17.57,1
4,18,20250514,1.0,2,11.31,1
4,18,20250518,7.0,14,51.78,1
4,18,20250519,3.0,6,24.6,1
4,18,20250521,2.5,5,23.48,1
4,18,20250522,1.0,2,10.76,1
4,18,20250602,4.5,9,34.42,2
4,18,20250603,3.0,6,21.75,1
4,18,20250621,1.5,3,11.52,1
4,19,20240627,6.5,13,44.25,1
4,19,20240702,2.0,4,16.57,1
4,19,20240703,5.0,10,34.34,1
4,19,20240707,2.5,5,13.07,1
4,19,20240710,6.5,13,49.01,1
4,19,20240711,3.0,6,23.32,1
4,19,20240717,3.0,6,18.62,1
4,19,20240719,5.5,11,51.62,1
4,19,20240722,2.0,4,16.64,1
4,19,20240806,2.5,5,24.73,1
4,19,20240808,1.0,2,7.16,1
4,19,20240810,2.5,5,25.2,1
4,19,20240812,1.0,2,11.03,1
4,19,20240818,8.0,16,38.53,1
4,19,20240903,4.0,8,33.75,2
4,19,20240905,7.5,15,52.45,1
4,19,20241012,4.0,8,18.61,1
4,19,20241013,4.0,8,33.37,1
4,19,20241018,1.5,3,14.65,1
4,19,20241114,0.5,1,7.9,1
4,19,20241218,2.0,4,14.8,1
4,19,20241226,1.5,3,16.31,1
4,19,20250107,7.5,15,47.41,1
4,19,20250111,0.5,1,2.45,1
4,19,20250130,3.0,6,15.58,1
4,19,20250205,2.0,4,21.09,1
4,19,20250209,1.5,3,18.4,1
4,19,20250211,4.5,9,36.59,1
4,19,20250214,4.0,8,26.2,1
4,19,20250216,4.0,8,31.42,1
4,19,20250222,10.5,21,51.11,1
4,19,20250316,1.0,2,12.73,1
4,19,20250317,1.5,3,15.74,1
4,19,20250324,5.0,10,38.84,1
4,19,20250326,2.5,5,20.31,1
4,19,20250329,0.5,1,7.39,1
4,19,20250425,2.5,5,13.98,1
4,19,20250429,1.5,3,9.89,1
4,19,20250514,6.0,12,42.33,2
4,19,20250523,0.5,1,3.35,1
4,19,20250529,2.0,4,11.15,1
4,19,20250601,3.5,7,37.05,1
4,19,20250614,9.0,18,50.24,1
4,20,20240704,9.0,18,46.68,1
4,20,20240707,2.5,5,14.46,1
4,20,20240710,2.0,4,17.75,1
4,20,20240713,4.0,8,22.27,1
4,20,20240727,0.5,1,7.37,1
4,20,20240901,3.0,6,18.57,1
4,20,20240917,4.0,8,30.05,1
4,20,20241021,0.5,1,8.51,1
4,20,20241113,0.5,1,3.72,1
4,20,20241122,1.0,2,8.2,1
4,20,20241125,2.5,5,11.42,1
4,20,20241201,1.5,3,14.83,1
4,20,20241205,10.0,20,74.44,2
4,20,20241215,4.0,8,17.76,1
4,20,20250103,8.5,17,44.26,1
4,20,20250104,2.5,5,22.92,2
4,20,20250116,2.0,4,16.79,1
4,20,20250119,7.0,14,60.91,1
4,20,20250207,2.5,5,24.6,1
4,20,20250221,1.0,2,7.12,1
4,20,20250306,2.0,4,9.78,1
4,20,20250307,1.5,3,8.29,1
4,20,20250320,4.0,8,23.13,1
4,20,20250321,3.5,7,25.1,1
4,20,20250404,1.5,3,12.91,1
4,20,20250414,0.5,1,5.57,1
4,20,20250421,1.0,2,8.37,1
4,20,20250423,2.5,5,12.59,1
4,20,20250428,0.5,1,7.45,1
4,20,20250501,1.0,2,7.48,1
4,20,20250507,1.0,2,7.07,1
4,20,20250529,3.5,7,19.44,1
4,20,20250601,4.0,8,17.42,1
4,20,20250611,1.0,2,10.4,1
4,20,20250614,0.5,1,1.73,1
4,21,20240624,3.0,6,14.29,1
4,21,20240630,2.5,5,15.01,1
4,21,20240713,4.5,9,42.66,2
4,21,20240721,0.5,1,4.1,1
4,21,20240801,1.0,2,6.74,1
4,21,20240831,2.0,4,12.76,1
4,21,20240902,3.5,7,16.49,1
4,21,20240904,0.5,1,4.68,1
4,21,20240905,1.5,3,13.97,1
4,21,20240919,1.5,3,10.01,2
4,21,20240928,0.5,1,5.9,1
4,21,20241001,2.5,5,28.94,1
4,21,20241006,1.5,3,15.56,1
4,21,20241018,0.5,1,3.6,1
4,21,20241019,3.0,6,21.69,1
4,21,20241118,2.0,4,15.94,1
4,21,20241123,3.5,7,36.11,1
4,21,20241125,2.5,5,20.02,1
4,21,20241216,7.5,15,35.24,1
4,21,20250105,5.5,11,36.12,1
4,21,20250112,8.5,17,44.59,1
4,21,20250113,2.5,5,13.83,1
4,21,20250119,2.0,4,9.37,1
4,21,20250125,7.5,15,65.76,2
4,21,20250129,4.0,8,22.46,1
4,21,20250201,4.0,8,19.56,1
4,21,20250208,0.5,1,6.58,1
4,21,20250209,2.5,5,20.2,1
4,21,20250214,0.5,1,1.43,1
4,21,20250217,4.5,9,43.86,1
4,21,20250219,1.5,3,17.92,1
4,21,20250228,1.0,2,12.04,1
4,21,20250301,2.5,5,27.45,2
4,21,20250318,3.0,6,23.69,1
4,21,20250319,7.5,15,36.76,1
4,21,20250320,5.0,10,29.95,1
4,21,20250428,0.5,1,5.85,1
4,21,20250512,1.5,3,12.5,1
4,21,20250513,4.0,8,25.1,1
4,21,20250601,1.0,2,6.99,1
4,21,20250605,7.0,14,37.18,1
4,21,20250615,1.0,2,10.91,1
4,21,20250620,0.5,1,4.42,1
5,1,20240625,3.0,6,30.26,1
5,1,20240725,5.5,11,44.81,1
5,1,20240727,4.0,8,31.23,1
5,1,20240827,1.5,3,13.66,1
5,1,20240907,1.0,2,10.83,1
5,1,20241025,1.5,3,14.95,1
5,1,20241112,1.5,3,13.61,1
5,1,20241117,0.5,1,5.19,1
5,1,20241226,1.5,3,12.02,1
5,1,20250213,0.5,1,7.24,1
5,1,20250308,0.5,1,6.13,1
5,1,20250426,0.5,1,7.49,1
5,1,20250602,2.0,4,21.22,1
5,2,20240712,4.5,9,19.5,1
5,2,20240831,0.5,1,7.07,1
5,2,20241122,1.0,2,9.59,1
5,2,20241129,2.5,5,18.16,1
5,2,20241219,3.0,6,13.12,1
5,2,20250306,6.0,12,26.64,1
5,2,20250406,7.0,14,36.76,1
5,2,20250430,0.5,1,3.78,1
5,2,20250619,1.0,2,7.61,1
5,3,20240714,3.0,6,20.86,1
5,3,20240720,5.5,11,29.0,1
5,3,20240808,3.0,6,13.0,1
5,3,20240813,1.5,3,14.67,1
5,3,20241128,8.0,16,76.75,1
5,3,20241221,0.5,1,1.3,1
5,3,20241227,1.5,3,11.56,1
5,3,20250106,3.0,6,21.52,1
5,3,20250109,6.5,13,29.61,1
5,3,20250125,3.0,6,14.18,1
5,3,20250201,8.0,16,34.58,1
5,3,20250309,2.0,4,21.67,1
5,3,20250417,1.5,3,10.6,1
5,3,20250426,0.5,1,4.52,1
5,3,20250508,5.5,11,58.37,1
5,3,20250518,1.5,3,8.69,1
5,3,20250529,1.0,2,7.8,1
5,3,20250607,9.0,18,36.97,1
5,3,20250617,0.5,1,1.35,1
5,4,20240701,0.5,1,5.49,1
5,4,20240717,6.0,12,30.51,1
5,4,20240721,5.5,11,43.32,1
5,4,20240725,3.5,7,14.81,1
5,4,20240804,2.0,4,23.1,1
5,4,20240929,0.5,1,8.47,1
5,4,20241109,2.5,5,20.67,1
5,4,20241123,6.0,12,38.47,1
5,4,20241202,1.0,2,9.48,1
5,4,20250107,0.5,1,3.61,1
5,4,20250124,7.0,14,66.34,1
5,4,20250208,6.5,13,48.37,1
5,4,20250311,0.5,1,7.24,1
5,4,20250406,6.5,13,34.2,1
5,4,20250505,2.0,4,13.51,1
5,4,20250622,5.0,10,28.09,1
5,5,20240725,5.5,11,54.73,1
5,5,20240811,3.0,6,25.78,1
5,5,20240813,0.5,1,6.5,1
5,5,20240817,1.0,2,9.74,1
5,5,20240819,0.5,1,0.63,1
5,5,20240907,3.5,7,18.84,1
5,5,20241010,5.5,11,30.46,1
5,5,20241011,1.5,3,14.53,1
5,5,20241117,1.0,2,7.97,1
5,5,20241227,7.0,14,35.4,1
5,5,20250109,6.0,12,28.52,1
5,5,20250321,3.0,6,30.42,1
5,5,20250402,15.0,30,75.42,1
5,5,20250513,3.0,6,14.36,1
5,6,20240627,3.5,7,20.63,1
5,6,20240701,2.0,4,20.67,1
5,6,20240717,4.0,8,18.08,1
5,6,20240909,1.0,2,6.19,1
5,6,20241001,0.5,1,4.57,1
5,6,20241020,4.5,9,46.51,1
5,6,20241101,1.0,2,11.79,1
5,6,20241103,1.5,3,15.15,1
5,6,20241109,0.5,1,3.83,1
5,6,20241231,4.0,8,36.32,1
5,7,20240703,4.5,9,21.78,1
5,7,20240917,1.0,2,11.64,1
5,7,20240921,4.5,9,23.29,1
5,7,20240927,0.5,1,4.68,1
5,7,20241018,3.5,7,22.69,1
5,7,20241115,2.5,5,22.07,1
5,7,20241122,0.5,1,6.7,1
5,7,20241126,1.5,3,13.71,1
5,7,20241207,0.5,1,4.66,1
5,7,20250113,1.0,2,8.49,1
5,7,20250123,2.0,4,12.71,1
5,7,20250407,1.0,2,12.0,1
5,7,20250601,0.5,1,4.98,1
5,7,20250604,5.0,10,33.06,1
5,8,20240712,1.5,3,11.31,1
5,8,20240722,3.0,6,32.27,1
5,8,20240810,1.5,3,10.01,1
5,8,20240812,1.0,2,7.37,1
5,8,20240817,6.0,12,28.33,1
5,8,20240903,3.0,6,14.35,1
5,8,20241018,1.0,2,8.18,2
5,8,20241104,0.5,1,5.89,1
5,8,20241125,2.0,4,15.47,1
5,8,20241128,2.0,4,9.94,1
5,8,20250204,1.5,3,13.51,1
5,8,20250207,3.0,6,16.25,1
5,8,20250225,2.0,4,15.91,1
5,8,20250506,0.5,1,5.56,1
5,8,20250521,4.5,9,27.21,1
5,8,20250617,3.5,7,21.32,1
5,8,20250622,1.5,3,11.76,1
5,9,20240626,2.0,4,10.99,1
5,9,20240718,3.5,7,27.28,1
5,9,20240811,1.5,3,9.01,1
5,9,20240907,5.5,11,27.04,1
5,9,20241012,1.0,2,11.1,1
5,9,20241104,3.0,6,29.45,1
5,9,20241127,2.0,4,19.06,1
5,9,20241129,0.5,1,4.88,1
5,9,20241202,2.5,5,19.12,1
5,9,20241226,6.5,13,34.5,1
5,9,20250119,0.5,1,5.95,1
5,9,20250205,3.5,7,26.13,1
5,9,20250218,1.0,2,13.92,1
5,9,20250411,6.5,13,34.69,1
5,9,20250517,5.0,10,23.42,1
5,10,20240813,4.5,9,42.83,1
5,10,20240816,0.5,1,1.09,1
5,10,20240914,3.5,7,26.27,1
5,10,20241115,2.0,4,11.95,1
5,10,20241122,2.0,4,15.46,1
5,10,20241213,1.0,2,4.73,1
5,10,20241216,1.5,3,12.78,1
5,10,20250108,2.5,5,21.97,1
5,10,20250209,3.0,6,24.14,1
5,10,20250522,0.5,1,4.85,1
5,11,20240708,1.5,3,10.99,1
5,11,20240713,1.5,3,13.61,1
5,11,20240818,0.5,1,4.2,1
5,11,20240912,1.5,3,13.17,1
5,11,20240921,1.0,2,6.92,1
5,11,20241116,1.0,2,7.72,1
5,11,20250107,1.0,2,7.08,1
5,11,20250125,1.5,3,13.23,1
5,11,20250317,2.5,5,14.78,1
5,11,20250320,2.5,5,25.84,1
5,11,20250425,3.5,7,27.33,1
5,11,20250509,3.5,7,27.73,1
5,11,20250528,2.5,5,25.87,1
5,11,20250606,1.5,3,13.01,1
5,11,20250609,4.5,9,29.67,1
5,11,20250616,2.5,5,16.78,1
5,12,20240902,4.0,8,29.54,1
5,12,20241022,0.5,1,9.03,1
5,12,20241031,4.0,8,18.58,1
5,12,20241102,7.0,14,62.58,1
5,12,20241104,1.5,3,12.42,2
5,12,20241223,2.0,4,14.82,1
5,12,20250125,2.5,5,19.99,1
5,12,20250203,5.5,11,49.52,1
5,12,20250205,4.0,8,25.04,1
5,12,20250206,2.5,5,20.01,1
5,12,20250228,1.5,3,10.01,1
5,12,20250406,2.0,4,10.31,1
5,12,20250525,5.0,10,24.05,1
5,12,20250607,3.0,6,17.53,1
5,12,20250608,3.0,6,31.02,1
5,13,20240709,1.5,3,10.49,1
5,13,20240820,5.5,11,25.95,1
5,13,20240913,1.0,2,7.58,1
5,13,20240927,3.0,6,15.95,1
5,13,20241001,1.5,3,16.5,1
5,13,20241012,0.5,1,2.01,1
5,13,20241014,0.5,1,3.8,1
5,13,20241022,0.5,1,3.13,1
5,13,20241120,3.5,7,26.65,1
5,13,20241220,1.0,2,10.25,1
5,13,20250205,0.5,1,5.61,1
5,13,20250306,8.5,17,64.71,1
5,13,20250319,0.5,1,6.9,1
5,13,20250416,1.5,3,13.4,1
5,13,20250418,1.0,2,9.95,1
5,13,20250428,1.0,2,7.32,1
5,13,20250429,1.5,3,15.81,1
5,13,20250609,0.5,1,6.11,1
5,14,20240628,1.0,2,14.09,1
5,14,20240629,0.5,1,5.92,1
5,14,20240715,2.5,5,24.96,1
5,14,20240822,8.0,16,39.93,1
5,14,20240919,2.0,4,16.39,1
5,14,20241017,1.0,2,8.9,1
5,14,20241026,1.5,3,18.75,1
5,14,20241126,3.0,6,32.65,1
5,14,20241210,4.0,8,22.55,1
5,14,20250105,2.0,4,23.57,1
5,14,20250115,6.0,12,45.21,1
5,14,20250116,0.5,1,8.43,1
5,14,20250430,4.5,9,34.79,1
5,14,20250523,1.0,2,6.9,1
5,14,20250524,2.0,4,21.03,1
5,14,20250608,1.5,3,12.51,1
5,14,20250614,3.0,6,29.84,1
5,14,20250624,3.0,6,18.96,1
5,15,20240625,2.5,5,22.66,1
5,15,20240728,16.0,32,65.99,1
5,15,20240807,1.5,3,11.97,1
5,15,20240815,6.0,12,39.84,1
5,15,20240827,6.5,13,51.86,2
5,15,20240907,0.5,1,8.0,1
5,15,20240908,1.0,2,11.75,1
5,15,20241013,2.0,4,20.52,1
5,15,20241014,3.0,6,24.57,1
5,15,20241022,2.5,5,19.97,1
5,15,20241023,3.0,6,14.28,1
5,15,20241129,1.0,2,12.41,1
5,15,20241207,5.5,11,38.54,1
5,15,20241209,2.0,4,16.79,1
5,15,20241223,4.5,9,38.73,1
5,15,20250111,1.0,2,9.25,1
5,15,20250113,4.0,8,42.18,1
5,15,20250118,7.0,14,40.41,1
5,15,20250126,2.0,4,21.74,1
5,15,20250127,2.5,5,15.13,1
5,15,20250201,5.0,10,29.35,1
5,15,20250216,4.5,9,23.31,1
5,15,20250218,1.5,3,16.35,1
5,15,20250222,1.0,2,10.31,1
5,15,20250224,1.5,3,8.46,1
5,15,20250309,3.5,7,28.36,1
5,15,20250314,3.5,7,24.29,1
5,15,20250319,5.0,10,26.45,1
5,15,20250404,9.0,18,75.23,2
5,15,20250410,4.5,9,44.18,1
5,15,20250416,1.5,3,17.26,1
5,15,20250427,7.5,15,43.69,1
5,15,20250428,0.5,1,4.33,1
5,15,20250502,4.5,9,45.1,1
5,15,20250505,11.5,23,78.54,1
5,15,20250511,4.5,9,22.88,1
5,15,20250519,2.0,4,22.33,1
5,15,20250526,3.5,7,19.96,1
5,15,20250527,1.0,2,11.54,1
5,16,20240625,3.5,7,26.89,1
5,16,20240724,2.0,4,13.04,1
5,16,20240727,0.5,1,6.15,1
5,16,20240817,1.0,2,7.66,1
5,16,20240819,1.0,2,10.32,1
5,16,20240820,1.0,2,7.39,1
5,16,20240913,5.5,11,42.61,2
5,16,20240916,1.0,2,10.01,1
5,16,20240923,13.5,27,60.1,1
5,16,20241009,5.5,11,39.67,1
5,16,20241010,2.5,5,12.61,1
5,16,20241019,11.0,22,69.81,1
5,16,20241028,4.5,9,32.05,1
5,16,20241114,2.0,4,21.16,1
5,16,20241123,3.0,6,27.9,2
5,16,20241201,6.5,13,61.08,1
5,16,20241208,1.5,3,13.54,1
5,16,20241209,2.0,4,9.51,1
5,16,20241216,4.5,9,22.6,1
5,16,20241221,2.0,4,18.22,1
5,16,20250113,9.0,18,61.31,1
5,16,20250129,4.0,8,20.76,1
5,16,20250202,7.0,14,51.19,1
5,16,20250205,2.0,4,18.89,1
5,16,20250210,6.5,13,56.57,2
5,16,20250223,0.5,1,3.4,1
5,16,20250301,0.5,1,7.36,1
5,16,20250312,2.0,4,17.37,1
5,16,20250320,3.0,6,17.08,1
5,16,20250322,5.0,10,27.05,1
5,16,20250330,1.5,3,16.11,1
5,16,20250408,12.5,25,52.44,1
5,16,20250411,1.0,2,13.5,1
5,16,20250413,0.5,1,3.55,1
5,16,20250427,1.0,2,12.33,1
5,16,20250507,3.0,6,22.89,1
5,16,20250509,2.0,4,14.08,1
5,16,20250515,1.0,2,9.53,1
5,16,20250520,1.0,2,8.73,1
5,16,20250524,2.0,4,19.75,1
5,16,20250610,3.0,6,24.92,1
5,16,20250613,4.0,8,25.11,1
5,16,20250621,6.0,12,30.7,1
5,16,20250624,3.5,7,25.08,1
5,17,20240629,1.0,2,13.25,1
5,17,20240713,2.0,4,17.93,1
5,17,20240715,5.5,11,46.17,2
5,17,20240720,5.0,10,27.28,1
5,17,20240728,0.5,1,7.55,1
5,17,20240802,0.5,1,2.2,1
5,17,20240804,6.0,12,32.28,1
5,17,20240813,2.0,4,8.91,1
5,17,20240814,0.5,1,3.93,1
5,17,20240827,3.5,7,20.99,1
5,17,20241009,0.5,1,5.68,1
5,17,20241023,2.5,5,16.57,1
5,17,20241028,1.0,2,10.18,1
5,17,20241210,4.5,9,27.16,1
5,17,20241223,1.5,3,12.34,1
5,17,20241225,5.5,11,38.18,1
5,17,20241229,1.0,2,13.0,1
5,17,20241230,3.5,7,28.4,2
5,17,20250108,2.0,4,17.46,1
5,17,20250119,2.5,5,26.51,1
5,17,20250127,2.0,4,22.38,1
5,17,20250128,4.0,8,33.4,1
5,17,20250202,1.5,3,15.86,1
5,17,20250211,5.5,11,38.91,1
5,17,20250214,0.5,1,5.72,1
5,17,20250217,2.0,4,13.69,1
5,17,20250316,2.5,5,15.28,1
5,17,20250326,2.5,5,27.3,1
5,17,20250327,1.0,2,10.14,1
5,17,20250328,2.0,4,18.67,1
5,17,20250408,0.5,1,7.78,1
5,17,20250427,3.5,7,34.22,1
5,17,20250516,5.5,11,45.29,1
5,18,20240714,1.0,2,12.47,1
5,18,20240723,2.0,4,12.83,1
5,18,20240811,3.5,7,22.04,1
5,18,20240821,5.5,11,51.34,1
5,18,20240912,3.0,6,20.25,1
5,18,20240919,1.0,2,10.36,1
5,18,20241002,6.0,12,48.04,1
5,18,20241004,2.5,5,23.66,1
5,18,20241006,2.0,4,16.42,1
5,18,20241023,6.0,12,49.88,1
5,18,20241024,2.0,4,13.25,1
5,18,20241120,2.5,5,14.89,1
5,18,20241121,1.0,2,11.88,1
5,18,20241204,0.5,1,7.71,1
5,18,20241208,1.5,3,16.43,1
5,18,20241217,6.5,13,45.67,1
5,18,20241220,2.0,4,17.56,1
5,18,20250106,3.0,6,32.87,1
5,18,20250109,0.5,1,7.69,1
5,18,20250113,2.0,4,19.71,1
5,18,20250117,8.0,16,48.85,2
5,18,20250119,3.5,7,23.4,1
5,18,20250121,9.0,18,46.88,1
5,18,20250122,6.5,13,45.34,1
5,18,20250130,8.0,16,35.96,1
5,18,20250210,2.5,5,12.04,1
5,18,20250222,4.0,8,19.07,1
5,18,20250327,4.5,9,29.31,2
5,18,20250331,6.5,13,28.98,1
5,18,20250405,3.0,6,16.13,1
5,18,20250412,1.0,2,10.18,1
5,18,20250413,1.0,2,8.02,1
5,18,20250418,3.0,6,28.91,1
5,18,20250424,5.5,11,31.87,1
5,18,20250501,2.0,4,18.51,1
5,18,20250506,6.0,12,28.14,1
5,18,20250512,4.0,8,27.02,1
5,18,20250522,6.0,12,46.86,2
5,18,20250524,3.5,7,28.95,1
5,18,20250602,3.5,7,17.39,1
5,18,20250606,3.0,6,29.78,1
5,18,20250610,0.5,1,2.24,1
5,19,20240703,5.0,10,27.05,1
5,19,20240708,4.5,9,25.56,1
5,19,20240709,5.5,11,29.64,1
5,19,20240711,1.5,3,10.28,1
5,19,20240718,2.5,5,13.45,1
5,19,20240802,0.5,1,3.83,1
5,19,20240825,2.0,4,21.75,1
5,19,20240903,6.0,12,48.0,1
5,19,20240925,1.0,2,10.51,1
5,19,20241003,2.0,4,17.71,1
5,19,20241006,1.5,3,14.0,1
5,19,20241017,1.0,2,6.13,1
5,19,20241022,3.5,7,25.42,1
5,19,20241115,6.0,12,56.36,1
5,19,20241116,2.5,5,19.91,1
5,19,20241130,2.0,4,11.31,1
5,19,20241218,4.5,9,41.64,1
5,19,20241231,2.5,5,25.09,1
5,19,20250120,3.5,7,23.44,1
5,19,20250202,1.5,3,12.22,1
5,19,20250203,2.0,4,17.75,1
5,19,20250218,0.5,1,6.34,1
5,19,20250223,4.5,9,29.34,1
5,19,20250309,1.0,2,8.42,1
5,19,20250331,2.0,4,15.74,1
5,19,20250401,2.0,4,14.59,1
5,19,20250415,6.5,13,32.8,1
5,19,20250421,1.0,2,10.11,1
5,19,20250424,7.5,15,36.75,1
5,19,20250425,1.0,2,5.65,1
5,19,20250427,1.0,2,11.52,1
5,19,20250429,2.0,4,20.96,2
5,19,20250513,1.0,2,7.29,1
5,19,20250601,0.5,1,4.2,1
5,19,20250614,1.5,3,16.81,1
5,19,20250621,3.5,7,31.9,2
5,20,20240626,0.5,1,8.61,1
5,20,20240701,8.0,16,49.2,2
5,20,20240702,6.0,12,51.96,2
5,20,20240709,0.5,1,4.39,1
5,20,20240712,4.0,8,21.76,1
5,20,20240718,3.0,6,17.06,1
5,20,20240723,3.0,6,23.17,1
5,20,20240724,0.5,1,4.22,1
5,20,20240803,0.5,1,1.53,1
5,20,20240819,3.5,7,36.71,1
5,20,20240827,0.5,1,4.07,1
5,20,20240915,5.0,10,21.71,1
5,20,20240922,1.5,3,11.7,1
5,20,20241001,2.0,4,20.41,1
5,20,20241007,0.5,1,3.76,1
5,20,20241012,9.5,19,45.47,1
5,20,20241014,3.0,6,23.18,1
5,20,20241031,2.5,5,25.62,1
5,20,20241105,4.0,8,17.21,1
5,20,20241123,3.5,7,28.42,1
5,20,20241125,0.5,1,5.1,1
5,20,20241222,2.5,5,20.09,1
5,20,20250103,3.0,6,31.3,1
5,20,20250106,3.5,7,36.2,1
5,20,20250116,6.5,13,50.61,2
5,20,20250201,6.0,12,27.89,1
5,20,20250207,11.0,22,48.65,2
5,20,20250211,2.5,5,21.81,1
5,20,20250228,0.5,1,4.3,1
5,20,20250310,4.5,9,20.43,1
5,20,20250320,8.0,16,58.34,1
5,20,20250321,3.0,6,24.85,1
5,20,20250408,0.5,1,7.09,1
5,20,20250415,1.0,2,5.63,1
5,20,20250523,6.0,12,28.7,1
5,20,20250526,0.5,1,1.92,1
5,20,20250528,3.0,6,17.75,1
5,20,20250605,7.0,14,35.78,1
5,21,20240702,1.5,3,14.76,1
5,21,20240709,2.0,4,15.59,1
5,21,20240720,9.0,18,64.02,1
5,21,20240728,12.0,24,70.51,1
5,21,20240804,3.5,7,28.26,2
